file,line,type,commit,author,date,time,timezone,datetime,depth,length
resume/index.html,49,html,71187ade,Nate Nero,2026-04-10,23:54:36,-07:00,2026-04-10T23:54:36-07:00,4,7
resume/index.html,50,html,71187ade,Nate Nero,2026-04-10,23:54:36,-07:00,2026-04-10T23:54:36-07:00,6,6
resume/index.html,51,html,71187ade,Nate Nero,2026-04-10,23:54:36,-07:00,2026-04-10T23:54:36-07:00,8,36
resume/index.html,52,html,71187ade,Nate Nero,2026-04-10,23:54:36,-07:00,2026-04-10T23:54:36-07:00,8,49
resume/index.html,53,html,71187ade,Nate Nero,2026-04-10,23:54:36,-07:00,2026-04-10T23:54:36-07:00,6,7
resume/index.html,54,html,71187ade,Nate Nero,2026-04-10,23:54:36,-07:00,2026-04-10T23:54:36-07:00,6,123
resume/index.html,55,html,71187ade,Nate Nero,2026-04-10,23:54:36,-07:00,2026-04-10T23:54:36-07:00,4,8
resume/index.html,56,html,71187ade,Nate Nero,2026-04-10,23:54:36,-07:00,2026-04-10T23:54:36-07:00,2,8
resume/index.html,57,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,0,5
resume/index.html,58,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,0,5
projects/projects.js,1,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,0,63
projects/projects.js,2,js,ed6d4653,Nate Nero,2026-04-24,18:36:53,-07:00,2026-04-24T18:36:53-07:00,0,55
projects/projects.js,3,js,ed6d4653,Nate Nero,2026-04-24,18:36:53,-07:00,2026-04-24T18:36:53-07:00,0,0
projects/projects.js,4,js,ed6d4653,Nate Nero,2026-04-24,18:36:53,-07:00,2026-04-24T18:36:53-07:00,0,55
projects/projects.js,5,js,ed6d4653,Nate Nero,2026-04-24,18:36:53,-07:00,2026-04-24T18:36:53-07:00,0,60
projects/projects.js,6,js,ed6d4653,Nate Nero,2026-04-24,18:36:53,-07:00,2026-04-24T18:36:53-07:00,0,48
projects/projects.js,7,js,ed6d4653,Nate Nero,2026-04-24,18:36:53,-07:00,2026-04-24T18:36:53-07:00,0,0
projects/projects.js,8,js,ed6d4653,Nate Nero,2026-04-24,18:36:53,-07:00,2026-04-24T18:36:53-07:00,0,84
projects/projects.js,9,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,0,0
projects/projects.js,10,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,0,57
projects/projects.js,11,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,0,47
projects/projects.js,12,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,0,21
projects/projects.js,13,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,0,0
projects/projects.js,14,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,0,38
projects/projects.js,15,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,1,25
projects/projects.js,16,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,1,29
projects/projects.js,17,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,1,44
projects/projects.js,18,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,0,0
projects/projects.js,19,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,1,29
projects/projects.js,20,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,2,12
projects/projects.js,21,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,2,14
projects/projects.js,22,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,2,12
projects/projects.js,23,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,1,0
projects/projects.js,24,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,1,50
projects/projects.js,25,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,2,35
projects/projects.js,26,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,1,1
projects/projects.js,27,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,0,0
projects/projects.js,28,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,1,51
projects/projects.js,29,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,1,42
projects/projects.js,30,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,1,49
projects/projects.js,31,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,0,0
projects/projects.js,32,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,1,32
projects/projects.js,33,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,0,0
projects/projects.js,34,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,1,27
projects/projects.js,35,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,2,1
projects/projects.js,36,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,3,13
projects/projects.js,37,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,3,13
projects/projects.js,38,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,3,22
projects/projects.js,39,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,3,18
projects/projects.js,40,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,4,43
projects/projects.js,41,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,0,0
projects/projects.js,42,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,4,1
projects/projects.js,43,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,5,16
projects/projects.js,44,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,5,66
projects/projects.js,45,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,0,0
projects/projects.js,46,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,4,4
projects/projects.js,47,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,5,14
projects/projects.js,48,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,5,89
projects/projects.js,49,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,0,0
projects/projects.js,50,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,4,25
projects/projects.js,51,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,5,53
projects/projects.js,52,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,4,6
projects/projects.js,53,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,5,46
projects/projects.js,54,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,5,70
projects/projects.js,55,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,5,54
projects/projects.js,56,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,4,0
projects/projects.js,57,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,3,1
projects/projects.js,58,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,1,1
projects/projects.js,59,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,0,0
projects/projects.js,60,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,1,27
projects/projects.js,61,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,2,4
projects/projects.js,62,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,3,11
projects/projects.js,63,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,3,39
projects/projects.js,64,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,3,27
projects/projects.js,65,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,3,69
projects/projects.js,66,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,1,1
projects/projects.js,67,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,0,0
projects/projects.js,68,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,0,0
projects/projects.js,69,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,0,23
projects/projects.js,70,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,0,0
projects/projects.js,71,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,0,13
projects/projects.js,72,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,0,53
projects/projects.js,73,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,0,49
projects/projects.js,74,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,1,25
projects/projects.js,75,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,1,51
projects/projects.js,76,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,2,59
projects/projects.js,77,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,2,42
projects/projects.js,78,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,1,1
projects/projects.js,79,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,1,56
projects/projects.js,80,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,1,31
projects/projects.js,81,js,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,0,1
projects/index.html,1,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,0,13
projects/index.html,2,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,0,14
projects/index.html,3,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,0,4
projects/index.html,4,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,2,20
projects/index.html,5,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,2,68
projects/index.html,6,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,2,41
projects/index.html,7,html,611e10c5,Nate Nero,2026-04-17,22:09:41,-07:00,2026-04-17T22:09:41-07:00,2,48
projects/index.html,8,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,2,21
projects/index.html,9,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,0,5
projects/index.html,10,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,0,4
projects/index.html,11,html,611e10c5,Nate Nero,2026-04-17,22:09:41,-07:00,2026-04-17T22:09:41-07:00,2,0
projects/index.html,12,html,ed6d4653,Nate Nero,2026-04-24,18:36:53,-07:00,2026-04-24T18:36:53-07:00,2,41
projects/index.html,13,html,71187ade,Nate Nero,2026-04-10,23:54:36,-07:00,2026-04-10T23:54:36-07:00,2,111
projects/index.html,14,html,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,0,0
projects/index.html,15,html,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,2,21
projects/index.html,16,html,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,3,58
projects/index.html,17,html,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,3,22
projects/index.html,18,html,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,2,4
projects/index.html,19,html,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,0,0
projects/index.html,20,html,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,2,4
projects/index.html,21,html,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,3,15
projects/index.html,22,html,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,3,11
projects/index.html,23,html,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,3,26
projects/index.html,24,html,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,3,31
projects/index.html,25,html,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,2,0
projects/index.html,26,html,0688bc7b,Nate Nero,2026-05-01,23:25:11,-07:00,2026-05-01T23:25:11-07:00,0,0
projects/index.html,27,html,ed6d4653,Nate Nero,2026-04-24,18:36:53,-07:00,2026-04-24T18:36:53-07:00,2,34
projects/index.html,28,html,ed6d4653,Nate Nero,2026-04-24,18:36:53,-07:00,2026-04-24T18:36:53-07:00,0,0
projects/index.html,29,html,ed6d4653,Nate Nero,2026-04-24,18:36:53,-07:00,2026-04-24T18:36:53-07:00,2,47
projects/index.html,30,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,0,5
projects/index.html,31,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,0,5
contact/index.html,1,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,0,13
contact/index.html,2,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,0,14
contact/index.html,3,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,0,4
contact/index.html,4,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,2,20
contact/index.html,5,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,2,68
contact/index.html,6,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,2,41
contact/index.html,7,html,611e10c5,Nate Nero,2026-04-17,22:09:41,-07:00,2026-04-17T22:09:41-07:00,2,48
contact/index.html,8,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,2,20
contact/index.html,9,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,0,5
contact/index.html,10,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,0,4
contact/index.html,11,html,611e10c5,Nate Nero,2026-04-17,22:09:41,-07:00,2026-04-17T22:09:41-07:00,0,0
contact/index.html,12,html,71187ade,Nate Nero,2026-04-10,23:54:36,-07:00,2026-04-10T23:54:36-07:00,2,17
contact/index.html,13,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,2,44
contact/index.html,14,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,2,70
contact/index.html,15,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,4,5
contact/index.html,16,html,71187ade,Nate Nero,2026-04-10,23:54:36,-07:00,2026-04-10T23:54:36-07:00,6,16
contact/index.html,17,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,6,58
contact/index.html,18,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,4,6
contact/index.html,19,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,4,5
contact/index.html,20,html,71187ade,Nate Nero,2026-04-10,23:54:36,-07:00,2026-04-10T23:54:36-07:00,6,18
contact/index.html,21,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,6,46
contact/index.html,22,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,4,6
contact/index.html,23,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,4,5
contact/index.html,24,html,71187ade,Nate Nero,2026-04-10,23:54:36,-07:00,2026-04-10T23:54:36-07:00,6,18
contact/index.html,25,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,6,88
contact/index.html,26,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,4,6
contact/index.html,27,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,4,21
contact/index.html,28,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,2,5
contact/index.html,29,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,0,5
contact/index.html,30,html,73b52976,Nate Nero,2026-04-03,22:58:14,-07:00,2026-04-03T22:58:14-07:00,0,5
